,T,N,SortTime,CombineTime,
8/21/2013 12:26,64,70000,99,171,171
8/21/2013 12:26,64,70000,152,158,158
8/21/2013 12:26,64,70000,128,171,171
8/21/2013 12:26,64,70000,112,196,196
8/21/2013 12:26,64,70000,105,191,191
8/21/2013 12:26,64,70000,138,158,158
8/21/2013 12:26,64,70000,135,180,180
8/21/2013 12:26,64,70000,110,201,201
8/21/2013 12:26,64,70000,95,190,190
8/21/2013 12:26,64,80000,87,180,180
8/21/2013 12:26,64,80000,184,148,148
8/21/2013 12:26,64,80000,124,205,205
8/21/2013 12:26,64,80000,57,198,198
8/21/2013 12:26,64,80000,263,192,192
8/21/2013 12:26,64,80000,83,189,189
8/21/2013 12:26,64,80000,162,194,194
8/21/2013 12:26,64,80000,168,155,155
8/21/2013 12:26,64,80000,76,176,176
8/21/2013 12:26,64,80000,92,176,176
8/21/2013 12:26,64,90000,110,206,206
8/21/2013 12:26,64,90000,182,216,216
8/21/2013 12:26,64,90000,162,180,180
8/21/2013 12:26,64,90000,129,9,9
8/21/2013 12:26,64,90000,177,235,235
8/21/2013 12:26,64,90000,88,192,192
8/21/2013 12:26,64,90000,168,232,232
8/21/2013 12:26,64,90000,132,174,174
8/21/2013 12:26,64,90000,269,192,192
8/21/2013 12:26,64,90000,149,198,198
8/21/2013 12:26,128,10000,43,180,180
8/21/2013 12:26,128,10000,38,211,211
8/21/2013 12:26,128,10000,106,173,173
8/21/2013 12:26,128,10000,222,163,163
8/21/2013 12:26,128,10000,54,145,145
8/21/2013 12:26,128,10000,38,7,7
8/21/2013 12:26,128,10000,80,110,110
8/21/2013 12:26,128,10000,63,197,197
8/21/2013 12:26,128,10000,83,237,237
8/21/2013 12:26,128,10000,53,134,134
8/21/2013 12:26,128,20000,121,241,241
8/21/2013 12:26,128,20000,68,236,236
8/21/2013 12:27,128,20000,75,276,276
8/21/2013 12:27,128,20000,109,219,219
8/21/2013 12:27,128,20000,46,245,245
8/21/2013 12:27,128,20000,54,216,216
8/21/2013 12:27,128,20000,108,167,167
8/21/2013 12:27,128,20000,74,212,212
8/21/2013 12:27,128,20000,80,317,317
8/21/2013 12:27,128,20000,82,169,169
8/21/2013 12:27,128,30000,105,318,318
8/21/2013 12:27,128,30000,154,310,310
8/21/2013 12:27,128,30000,77,255,255
8/21/2013 12:27,128,30000,63,198,198
8/21/2013 12:27,128,30000,101,271,271
8/21/2013 12:27,128,30000,81,195,195
8/21/2013 12:27,128,30000,140,255,255
8/21/2013 12:27,128,30000,91,272,272
8/21/2013 12:27,128,30000,106,220,220
8/21/2013 12:27,128,30000,88,260,260
8/21/2013 12:27,128,40000,77,242,242
8/21/2013 12:27,128,40000,98,344,344
8/21/2013 12:27,128,40000,66,247,247
8/21/2013 12:27,128,40000,133,260,260
8/21/2013 12:27,128,40000,156,363,363
8/21/2013 12:27,128,40000,63,270,270
8/21/2013 12:27,128,40000,69,224,224
8/21/2013 12:27,128,40000,88,254,254
8/21/2013 12:27,128,40000,70,250,250
8/21/2013 12:27,128,40000,108,230,230
8/21/2013 12:27,128,50000,107,379,379
8/21/2013 12:27,128,50000,77,350,350
8/21/2013 12:27,128,50000,305,265,265
8/21/2013 12:27,128,50000,122,321,321
8/21/2013 12:27,128,50000,259,325,325
8/21/2013 12:27,128,50000,68,297,297
8/21/2013 12:27,128,50000,166,307,307
8/21/2013 12:27,128,50000,158,228,228
8/21/2013 12:27,128,50000,115,280,280
8/21/2013 12:27,128,50000,85,263,263
8/21/2013 12:27,128,60000,73,270,270
8/21/2013 12:27,128,60000,90,330,330
8/21/2013 12:27,128,60000,102,282,282
8/21/2013 12:27,128,60000,70,310,310
8/21/2013 12:27,128,60000,140,312,312
8/21/2013 12:27,128,60000,63,324,324
8/21/2013 12:27,128,60000,358,457,457
8/21/2013 12:27,128,60000,64,235,235
8/21/2013 12:27,128,60000,187,396,396
8/21/2013 12:27,128,60000,159,353,353
8/21/2013 12:27,128,70000,87,336,336
8/21/2013 12:27,128,70000,158,308,308
8/21/2013 12:27,128,70000,81,326,326
8/21/2013 12:27,128,70000,99,329,329
8/21/2013 12:27,128,70000,103,353,353
8/21/2013 12:27,128,70000,78,325,325
8/21/2013 12:27,128,70000,284,368,368
8/21/2013 12:27,128,70000,73,327,327
8/21/2013 12:27,128,70000,121,281,281
8/21/2013 12:27,128,70000,87,435,435
8/21/2013 12:28,128,80000,84,353,353
8/21/2013 12:28,128,80000,97,290,290
8/21/2013 12:28,128,80000,103,309,309
8/21/2013 12:28,128,80000,291,336,336
8/21/2013 12:28,128,80000,130,383,383
8/21/2013 12:28,128,80000,64,472,472
8/21/2013 12:28,128,80000,109,336,336
8/21/2013 12:28,128,80000,74,376,376
8/21/2013 12:28,128,80000,57,384,384
8/21/2013 12:28,128,80000,123,259,259
8/21/2013 12:28,128,90000,111,419,419
8/21/2013 12:28,128,90000,89,453,453
8/21/2013 12:28,128,90000,286,389,389
8/21/2013 12:28,128,90000,218,383,383
8/21/2013 12:28,128,90000,73,412,412
8/21/2013 12:28,128,90000,89,414,414
8/21/2013 12:28,128,90000,89,359,359
8/21/2013 12:28,128,90000,84,356,356
8/21/2013 12:28,128,90000,116,385,385
8/21/2013 12:28,128,90000,92,396,396
8/21/2013 12:28,256,10000,48,332,332
8/21/2013 12:28,256,10000,59,134,134
8/21/2013 12:28,256,10000,67,218,218
8/21/2013 12:28,256,10000,69,220,220
8/21/2013 12:28,256,10000,46,122,122
8/21/2013 12:28,256,10000,49,252,252
8/21/2013 12:28,256,10000,57,181,181
8/21/2013 12:28,256,10000,191,237,237
8/21/2013 12:28,256,10000,43,167,167
8/21/2013 12:28,256,10000,68,155,155
8/21/2013 12:28,256,20000,74,169,169
8/21/2013 12:28,256,20000,62,247,247
8/21/2013 12:28,256,20000,68,279,279
8/21/2013 12:28,256,20000,305,289,289
8/21/2013 12:28,256,20000,88,247,247
8/21/2013 12:28,256,20000,76,278,278
8/21/2013 12:28,256,20000,67,288,288
8/21/2013 12:28,256,20000,54,295,295
8/21/2013 12:28,256,20000,69,305,305
8/21/2013 12:28,256,20000,65,9,9
8/21/2013 12:28,256,30000,77,216,216
8/21/2013 12:28,256,30000,79,197,197
8/21/2013 12:28,256,30000,96,200,200
8/21/2013 12:28,256,30000,108,374,374
8/21/2013 12:28,256,30000,155,217,217
8/21/2013 12:28,256,30000,135,275,275
8/21/2013 12:28,256,30000,76,318,318
8/21/2013 12:28,256,30000,71,203,203
8/21/2013 12:28,256,30000,95,461,461
8/21/2013 12:28,256,30000,125,255,255
8/21/2013 12:28,256,40000,178,274,274
8/21/2013 12:28,256,40000,173,782,782
8/21/2013 12:28,256,40000,109,441,441
8/21/2013 12:28,256,40000,72,334,334
8/21/2013 12:28,256,40000,73,432,432
8/21/2013 12:28,256,40000,242,12,12
8/21/2013 12:28,256,40000,181,330,330
8/21/2013 12:28,256,40000,148,373,373
8/21/2013 12:29,256,40000,146,304,304
8/21/2013 12:29,256,40000,194,7,7
8/21/2013 12:29,256,50000,203,366,366
8/21/2013 12:29,256,50000,250,389,389
8/21/2013 12:29,256,50000,78,285,285
8/21/2013 12:29,256,50000,102,290,290
8/21/2013 12:29,256,50000,72,292,292
8/21/2013 12:29,256,50000,102,12,12
8/21/2013 12:29,256,50000,133,301,301
8/21/2013 12:29,256,50000,77,413,413
8/21/2013 12:29,256,50000,236,289,289
8/21/2013 12:29,256,50000,68,348,348
8/21/2013 12:29,256,60000,93,407,407
8/21/2013 12:29,256,60000,119,335,335
8/21/2013 12:29,256,60000,104,349,349
8/21/2013 12:29,256,60000,91,415,415
8/21/2013 12:29,256,60000,136,386,386
8/21/2013 12:29,256,60000,259,441,441
8/21/2013 12:29,256,60000,86,327,327
8/21/2013 12:29,256,60000,97,313,313
8/21/2013 12:29,256,60000,115,433,433
8/21/2013 12:29,256,60000,279,298,298
8/21/2013 12:29,256,70000,92,310,310
8/21/2013 12:29,256,70000,110,371,371
8/21/2013 12:29,256,70000,98,317,317
8/21/2013 12:29,256,70000,283,438,438
8/21/2013 12:29,256,70000,104,22,22
8/21/2013 12:29,256,70000,90,9,9
8/21/2013 12:29,256,70000,69,347,347
8/21/2013 12:29,256,70000,88,344,344
8/21/2013 12:29,256,70000,106,315,315
8/21/2013 12:29,256,70000,112,405,405
8/21/2013 12:29,256,80000,97,537,537
8/21/2013 12:29,256,80000,202,268,268
8/21/2013 12:29,256,80000,187,363,363
8/21/2013 12:29,256,80000,206,452,452
8/21/2013 12:29,256,80000,126,288,288
8/21/2013 12:29,256,80000,94,517,517
8/21/2013 12:29,256,80000,202,1036,1036
8/21/2013 12:29,256,80000,201,333,333
8/21/2013 12:29,256,80000,274,398,398
8/21/2013 12:29,256,80000,189,434,434
8/21/2013 12:29,256,90000,201,436,436
8/21/2013 12:29,256,90000,119,457,457
8/21/2013 12:29,256,90000,289,510,510
8/21/2013 12:29,256,90000,215,404,404
8/21/2013 12:29,256,90000,342,371,371
8/21/2013 12:29,256,90000,133,541,541
8/21/2013 12:29,256,90000,474,373,373
8/21/2013 12:29,256,90000,123,422,422
8/21/2013 12:30,256,90000,96,454,454
8/21/2013 12:30,256,90000,189,407,407
8/21/2013 12:30,2,100000,56,93,93
8/21/2013 12:30,2,100000,59,83,83
8/21/2013 12:30,2,100000,53,91,91
8/21/2013 12:30,2,100000,72,86,86
8/21/2013 12:30,2,100000,57,88,88
8/21/2013 12:30,2,100000,54,92,92
8/21/2013 12:30,2,100000,56,90,90
8/21/2013 12:30,2,100000,54,89,89
8/21/2013 12:30,2,100000,62,87,87
8/21/2013 12:30,2,100000,55,85,85
8/21/2013 12:30,2,200000,60,114,114
8/21/2013 12:30,2,200000,45,109,109
8/21/2013 12:30,2,200000,55,112,112
8/21/2013 12:30,2,200000,49,114,114
8/21/2013 12:30,2,200000,58,114,114
8/21/2013 12:30,2,200000,54,112,112
8/21/2013 12:30,2,200000,55,109,109
8/21/2013 12:30,2,200000,53,118,118
8/21/2013 12:30,2,200000,50,114,114
8/21/2013 12:30,2,200000,58,117,117
8/21/2013 12:30,2,300000,75,116,116
8/21/2013 12:30,2,300000,67,129,129
8/21/2013 12:30,2,300000,70,123,123
8/21/2013 12:30,2,300000,100,119,119
8/21/2013 12:30,2,300000,74,113,113
8/21/2013 12:30,2,300000,71,121,121
8/21/2013 12:30,2,300000,78,123,123
8/21/2013 12:30,2,300000,69,122,122
8/21/2013 12:30,2,300000,81,130,130
8/21/2013 12:30,2,300000,78,117,117
8/21/2013 12:30,2,400000,82,130,130
8/21/2013 12:30,2,400000,91,162,162
8/21/2013 12:30,2,400000,84,133,133
8/21/2013 12:30,2,400000,77,125,125
8/21/2013 12:30,2,400000,81,125,125
8/21/2013 12:30,2,400000,79,138,138
8/21/2013 12:30,2,400000,87,163,163
8/21/2013 12:30,2,400000,84,134,134
8/21/2013 12:30,2,400000,85,125,125
8/21/2013 12:30,2,400000,86,128,128
8/21/2013 12:30,2,500000,96,178,178
8/21/2013 12:30,2,500000,86,182,182
8/21/2013 12:30,2,500000,81,147,147
8/21/2013 12:30,2,500000,87,150,150
8/21/2013 12:30,2,500000,82,155,155
8/21/2013 12:30,2,500000,87,184,184
8/21/2013 12:30,2,500000,88,180,180
8/21/2013 12:30,2,500000,91,185,185
8/21/2013 12:30,2,500000,86,149,149
8/21/2013 12:30,2,500000,85,178,178
8/21/2013 12:30,2,600000,99,174,174
8/21/2013 12:30,2,600000,111,155,155
8/21/2013 12:30,2,600000,105,184,184
8/21/2013 12:30,2,600000,99,180,180
8/21/2013 12:30,2,600000,104,178,178
8/21/2013 12:30,2,600000,95,189,189
8/21/2013 12:30,2,600000,100,180,180
8/21/2013 12:30,2,600000,97,175,175
8/21/2013 12:30,2,600000,109,179,179
8/21/2013 12:30,2,600000,98,173,173
8/21/2013 12:30,2,700000,141,172,172
8/21/2013 12:30,2,700000,142,166,166
8/21/2013 12:30,2,700000,147,167,167
8/21/2013 12:30,2,700000,141,161,161
8/21/2013 12:30,2,700000,141,165,165
8/21/2013 12:30,2,700000,143,172,172
8/21/2013 12:30,2,700000,148,178,178
8/21/2013 12:30,2,700000,138,168,168
8/21/2013 12:30,2,700000,143,171,171
8/21/2013 12:30,2,700000,139,167,167
8/21/2013 12:30,2,800000,152,170,170
8/21/2013 12:30,2,800000,155,173,173
8/21/2013 12:30,2,800000,147,170,170
8/21/2013 12:30,2,800000,134,170,170
8/21/2013 12:30,2,800000,141,185,185
8/21/2013 12:30,2,800000,142,171,171
8/21/2013 12:30,2,800000,158,181,181
8/21/2013 12:31,2,800000,156,166,166
8/21/2013 12:31,2,800000,158,168,168
8/21/2013 12:31,2,800000,161,175,175
8/21/2013 12:31,2,900000,176,175,175
8/21/2013 12:31,2,900000,167,176,176
8/21/2013 12:31,2,900000,166,187,187
8/21/2013 12:31,2,900000,171,174,174
8/21/2013 12:31,2,900000,167,181,181
8/21/2013 12:31,2,900000,168,175,175
8/21/2013 12:31,2,900000,172,194,194
8/21/2013 12:31,2,900000,168,196,196
8/21/2013 12:31,2,900000,173,175,175
8/21/2013 12:31,2,900000,162,179,179
8/21/2013 12:31,4,100000,67,84,84
8/21/2013 12:31,4,100000,70,94,94
8/21/2013 12:31,4,100000,62,93,93
8/21/2013 12:31,4,100000,74,88,88
8/21/2013 12:31,4,100000,60,93,93
8/21/2013 12:31,4,100000,65,91,91
8/21/2013 12:31,4,100000,70,94,94
8/21/2013 12:31,4,100000,63,91,91
8/21/2013 12:31,4,100000,70,87,87
8/21/2013 12:31,4,100000,66,84,84
8/21/2013 12:31,4,200000,62,117,117
8/21/2013 12:31,4,200000,65,116,116
8/21/2013 12:31,4,200000,62,123,123
8/21/2013 12:31,4,200000,54,116,116
8/21/2013 12:31,4,200000,59,118,118
8/21/2013 12:31,4,200000,57,119,119
8/21/2013 12:31,4,200000,61,120,120
8/21/2013 12:31,4,200000,59,115,115
8/21/2013 12:31,4,200000,64,116,116
8/21/2013 12:31,4,200000,64,111,111
8/21/2013 12:31,4,300000,77,134,134
8/21/2013 12:31,4,300000,76,129,129
8/21/2013 12:31,4,300000,71,163,163
8/21/2013 12:31,4,300000,81,127,127
8/21/2013 12:31,4,300000,84,136,136
8/21/2013 12:31,4,300000,82,140,140
8/21/2013 12:31,4,300000,64,129,129
8/21/2013 12:31,4,300000,76,131,131
8/21/2013 12:31,4,300000,80,131,131
8/21/2013 12:31,4,300000,57,132,132
8/21/2013 12:31,4,400000,81,172,172
8/21/2013 12:31,4,400000,64,183,183
8/21/2013 12:31,4,400000,72,169,169
8/21/2013 12:31,4,400000,64,167,167
8/21/2013 12:31,4,400000,52,167,167
8/21/2013 12:31,4,400000,63,176,176
8/21/2013 12:31,4,400000,64,173,173
8/21/2013 12:31,4,400000,67,170,170
8/21/2013 12:31,4,400000,69,186,186
8/21/2013 12:31,4,400000,78,180,180
8/21/2013 12:31,4,500000,80,155,155
8/21/2013 12:31,4,500000,73,187,187
8/21/2013 12:31,4,500000,88,186,186
8/21/2013 12:31,4,500000,81,190,190
8/21/2013 12:31,4,500000,87,184,184
8/21/2013 12:31,4,500000,84,195,195
8/21/2013 12:31,4,500000,86,193,193
8/21/2013 12:31,4,500000,72,182,182
8/21/2013 12:31,4,500000,104,154,154
8/21/2013 12:31,4,500000,76,160,160
8/21/2013 12:31,4,600000,124,165,165
8/21/2013 12:31,4,600000,129,164,164
8/21/2013 12:31,4,600000,122,162,162
8/21/2013 12:31,4,600000,136,163,163
8/21/2013 12:31,4,600000,133,181,181
8/21/2013 12:31,4,600000,133,162,162
8/21/2013 12:31,4,600000,112,163,163
8/21/2013 12:31,4,600000,121,172,172
8/21/2013 12:31,4,600000,128,165,165
8/21/2013 12:31,4,600000,108,182,182
8/21/2013 12:31,4,700000,110,186,186
8/21/2013 12:31,4,700000,125,183,183
8/21/2013 12:31,4,700000,133,184,184
8/21/2013 12:31,4,700000,114,184,184
8/21/2013 12:31,4,700000,147,184,184
8/21/2013 12:32,4,700000,142,185,185
8/21/2013 12:32,4,700000,133,191,191
8/21/2013 12:32,4,700000,130,193,193
8/21/2013 12:32,4,700000,119,187,187
8/21/2013 12:32,4,700000,116,189,189
8/21/2013 12:32,4,800000,132,207,207
8/21/2013 12:32,4,800000,166,190,190
8/21/2013 12:32,4,800000,134,192,192
8/21/2013 12:32,4,800000,136,197,197
8/21/2013 12:32,4,800000,162,195,195
8/21/2013 12:32,4,800000,168,190,190
8/21/2013 12:32,4,800000,166,190,190
8/21/2013 12:32,4,800000,134,218,218
8/21/2013 12:32,4,800000,146,225,225
8/21/2013 12:32,4,800000,154,193,193
8/21/2013 12:32,4,900000,134,204,204
8/21/2013 12:32,4,900000,136,214,214
8/21/2013 12:32,4,900000,134,231,231
8/21/2013 12:32,4,900000,128,227,227
8/21/2013 12:32,4,900000,132,226,226
8/21/2013 12:32,4,900000,149,202,202
8/21/2013 12:32,4,900000,147,227,227
8/21/2013 12:32,4,900000,143,228,228
8/21/2013 12:32,4,900000,125,215,215
8/21/2013 12:32,4,900000,137,203,203
8/21/2013 12:32,8,100000,81,117,117
8/21/2013 12:32,8,100000,61,123,123
8/21/2013 12:32,8,100000,47,127,127
8/21/2013 12:32,8,100000,68,123,123
8/21/2013 12:32,8,100000,64,184,184
8/21/2013 12:32,8,100000,78,124,124
8/21/2013 12:32,8,100000,64,121,121
8/21/2013 12:32,8,100000,77,124,124
8/21/2013 12:32,8,100000,77,126,126
8/21/2013 12:32,8,100000,92,120,120
8/21/2013 12:32,8,200000,57,139,139
8/21/2013 12:32,8,200000,59,141,141
8/21/2013 12:32,8,200000,72,140,140
8/21/2013 12:32,8,200000,65,168,168
8/21/2013 12:32,8,200000,85,164,164
8/21/2013 12:32,8,200000,72,140,140
8/21/2013 12:32,8,200000,77,132,132
8/21/2013 12:32,8,200000,66,141,141
8/21/2013 12:32,8,200000,90,145,145
8/21/2013 12:32,8,200000,77,172,172
8/21/2013 12:32,8,300000,65,182,182
8/21/2013 12:32,8,300000,74,162,162
8/21/2013 12:32,8,300000,74,168,168
8/21/2013 12:32,8,300000,59,164,164
8/21/2013 12:32,8,300000,58,161,161
8/21/2013 12:32,8,300000,92,170,170
8/21/2013 12:32,8,300000,54,162,162
8/21/2013 12:32,8,300000,68,173,173
8/21/2013 12:32,8,300000,57,165,165
8/21/2013 12:32,8,300000,55,163,163
8/21/2013 12:32,8,400000,64,206,206
8/21/2013 12:32,8,400000,79,186,186
8/21/2013 12:32,8,400000,76,212,212
8/21/2013 12:32,8,400000,84,190,190
8/21/2013 12:32,8,400000,78,208,208
8/21/2013 12:32,8,400000,76,186,186
8/21/2013 12:32,8,400000,73,217,217
8/21/2013 12:32,8,400000,101,203,203
8/21/2013 12:32,8,400000,89,208,208
8/21/2013 12:32,8,400000,82,214,214
8/21/2013 12:32,8,500000,143,189,189
8/21/2013 12:32,8,500000,122,199,199
8/21/2013 12:32,8,500000,121,197,197
8/21/2013 12:32,8,500000,122,201,201
8/21/2013 12:32,8,500000,120,197,197
8/21/2013 12:32,8,500000,107,208,208
8/21/2013 12:32,8,500000,116,204,204
8/21/2013 12:33,8,500000,136,210,210
8/21/2013 12:33,8,500000,115,209,209
8/21/2013 12:33,8,500000,109,195,195
8/21/2013 12:33,8,600000,78,264,264
8/21/2013 12:33,8,600000,123,278,278
8/21/2013 12:33,8,600000,99,253,253
8/21/2013 12:33,8,600000,73,305,305
8/21/2013 12:33,8,600000,61,252,252
8/21/2013 12:33,8,600000,107,212,212
8/21/2013 12:33,8,600000,139,9,9
8/21/2013 12:33,8,600000,124,260,260
8/21/2013 12:33,8,600000,114,223,223
8/21/2013 12:33,8,600000,105,227,227
8/21/2013 12:33,8,700000,101,229,229
8/21/2013 12:33,8,700000,114,228,228
8/21/2013 12:33,8,700000,116,240,240
8/21/2013 12:33,8,700000,131,232,232
8/21/2013 12:33,8,700000,128,246,246
8/21/2013 12:33,8,700000,105,9,9
8/21/2013 12:33,8,700000,108,230,230
8/21/2013 12:33,8,700000,100,238,238
8/21/2013 12:33,8,700000,120,241,241
8/21/2013 12:33,8,700000,131,232,232
8/21/2013 12:33,8,800000,122,249,249
8/21/2013 12:33,8,800000,136,273,273
8/21/2013 12:33,8,800000,133,256,256
8/21/2013 12:33,8,800000,119,261,261
8/21/2013 12:33,8,800000,152,272,272
8/21/2013 12:33,8,800000,151,247,247
8/21/2013 12:33,8,800000,123,255,255
8/21/2013 12:33,8,800000,141,263,263
8/21/2013 12:33,8,800000,114,248,248
8/21/2013 12:33,8,800000,122,254,254
8/21/2013 12:33,8,900000,129,511,511
8/21/2013 12:33,8,900000,131,304,304
8/21/2013 12:33,8,900000,119,292,292
8/21/2013 12:33,8,900000,127,297,297
8/21/2013 12:33,8,900000,127,261,261
8/21/2013 12:33,8,900000,121,284,284
8/21/2013 12:33,8,900000,134,257,257
8/21/2013 12:33,8,900000,128,262,262
8/21/2013 12:33,8,900000,122,260,260
8/21/2013 12:33,8,900000,130,264,264
8/21/2013 12:33,16,100000,82,126,126
8/21/2013 12:33,16,100000,87,124,124
8/21/2013 12:33,16,100000,52,132,132
8/21/2013 12:33,16,100000,52,97,97
8/21/2013 12:33,16,100000,65,126,126
8/21/2013 12:33,16,100000,65,129,129
8/21/2013 12:33,16,100000,55,123,123
8/21/2013 12:33,16,100000,52,129,129
8/21/2013 12:33,16,100000,58,120,120
8/21/2013 12:33,16,100000,47,127,127
8/21/2013 12:33,16,200000,59,146,146
8/21/2013 12:33,16,200000,111,141,141
8/21/2013 12:33,16,200000,79,155,155
8/21/2013 12:33,16,200000,75,160,160
8/21/2013 12:33,16,200000,47,151,151
8/21/2013 12:33,16,200000,108,251,251
8/21/2013 12:33,16,200000,126,146,146
8/21/2013 12:33,16,200000,108,136,136
8/21/2013 12:33,16,200000,58,152,152
8/21/2013 12:33,16,200000,59,153,153
8/21/2013 12:33,16,300000,121,176,176
8/21/2013 12:33,16,300000,115,178,178
8/21/2013 12:33,16,300000,118,156,156
8/21/2013 12:34,16,300000,115,170,170
8/21/2013 12:34,16,300000,94,174,174
8/21/2013 12:34,16,300000,122,204,204
8/21/2013 12:34,16,300000,148,170,170
8/21/2013 12:34,16,300000,104,185,185
8/21/2013 12:34,16,300000,138,178,178
8/21/2013 12:34,16,300000,139,170,170
8/21/2013 12:34,16,400000,65,205,205
8/21/2013 12:34,16,400000,69,212,212
8/21/2013 12:34,16,400000,87,225,225
8/21/2013 12:34,16,400000,63,225,225
8/21/2013 12:34,16,400000,69,222,222
8/21/2013 12:34,16,400000,75,207,207
8/21/2013 12:34,16,400000,81,258,258
8/21/2013 12:34,16,400000,105,225,225
8/21/2013 12:34,16,400000,112,228,228
8/21/2013 12:34,16,400000,119,258,258
8/21/2013 12:34,16,500000,108,227,227
8/21/2013 12:34,16,500000,126,195,195
8/21/2013 12:34,16,500000,109,194,194
8/21/2013 12:34,16,500000,96,210,210
8/21/2013 12:34,16,500000,115,214,214
8/21/2013 12:34,16,500000,107,210,210
8/21/2013 12:34,16,500000,117,210,210
8/21/2013 12:34,16,500000,181,214,214
8/21/2013 12:34,16,500000,149,196,196
8/21/2013 12:34,16,500000,132,210,210
8/21/2013 12:34,16,600000,132,331,331
8/21/2013 12:34,16,600000,155,279,279
8/21/2013 12:34,16,600000,138,258,258
8/21/2013 12:34,16,600000,149,269,269
8/21/2013 12:34,16,600000,129,243,243
8/21/2013 12:34,16,600000,129,232,232
8/21/2013 12:34,16,600000,116,233,233
8/21/2013 12:34,16,600000,142,820,820
8/21/2013 12:34,16,600000,99,226,226
8/21/2013 12:34,16,600000,162,223,223
8/21/2013 12:34,16,700000,60,9,9
8/21/2013 12:34,16,700000,73,307,307
8/21/2013 12:34,16,700000,54,306,306
8/21/2013 12:34,16,700000,81,313,313
8/21/2013 12:34,16,700000,142,346,346
8/21/2013 12:34,16,700000,70,297,297
8/21/2013 12:34,16,700000,57,305,305
8/21/2013 12:34,16,700000,68,269,269
8/21/2013 12:34,16,700000,102,282,282
8/21/2013 12:34,16,700000,67,287,287
8/21/2013 12:34,16,800000,123,311,311
8/21/2013 12:34,16,800000,59,350,350
8/21/2013 12:34,16,800000,72,309,309
8/21/2013 12:34,16,800000,134,302,302
8/21/2013 12:34,16,800000,64,339,339
8/21/2013 12:34,16,800000,69,329,329
8/21/2013 12:34,16,800000,124,341,341
8/21/2013 12:34,16,800000,109,310,310
8/21/2013 12:34,16,800000,67,303,303
8/21/2013 12:34,16,800000,84,303,303
8/21/2013 12:34,16,900000,171,267,267
8/21/2013 12:34,16,900000,127,280,280
8/21/2013 12:34,16,900000,119,297,297
8/21/2013 12:34,16,900000,112,278,278
8/21/2013 12:35,16,900000,169,386,386
8/21/2013 12:35,16,900000,137,265,265
8/21/2013 12:35,16,900000,132,263,263
8/21/2013 12:35,16,900000,125,268,268
8/21/2013 12:35,16,900000,101,271,271
8/21/2013 12:35,16,900000,153,277,277
8/21/2013 12:35,32,100000,117,180,180
8/21/2013 12:35,32,100000,97,152,152
8/21/2013 12:35,32,100000,98,170,170
8/21/2013 12:35,32,100000,148,184,184
8/21/2013 12:35,32,100000,83,178,178
8/21/2013 12:35,32,100000,119,168,168
8/21/2013 12:35,32,100000,102,158,158
8/21/2013 12:35,32,100000,101,157,157
8/21/2013 12:35,32,100000,84,176,176
8/21/2013 12:35,32,100000,131,161,161
8/21/2013 12:35,32,200000,92,196,196
8/21/2013 12:35,32,200000,88,197,197
8/21/2013 12:35,32,200000,137,210,210
8/21/2013 12:35,32,200000,108,187,187
8/21/2013 12:35,32,200000,67,186,186
8/21/2013 12:35,32,200000,62,199,199
8/21/2013 12:35,32,200000,102,183,183
8/21/2013 12:35,32,200000,66,191,191
8/21/2013 12:35,32,200000,96,172,172
8/21/2013 12:35,32,200000,73,199,199
8/21/2013 12:35,32,300000,134,246,246
